Unnamed: 0,idx,id,v1,delta_x,delta_v,a1
185,681,2,5.975131430203619,18.052381181498543,-0.32025710377151895,-0.2823907939303973
186,682,2,5.88678416228021,18.07574920534,-0.20429405090624703,-0.707104210175513
187,683,2,5.6544011471623286,17.90614929626574,-0.3031418794346161,-0.7335099099874196
188,684,2,5.811743117860999,17.993669090620777,-0.4245876954001408,-0.679591514173291
189,685,2,5.66691510732883,17.810568501388595,-0.41493959758177196,-0.524710878198448
190,686,2,5.638887017536412,17.838120794124944,-0.41120094716234706,-0.3838730381939628
191,687,2,5.4646322217938375,17.601818944841465,-0.3216461097970088,-0.41374323832178467
192,688,2,5.507025220166603,17.73922916187659,-0.3144679399868198,-0.4483152836629833
193,689,2,5.415428482144841,17.853105835566733,0.0831737771764256,-0.8096104942196041
194,690,2,5.2920033644832545,17.802248829679854,0.29869471257406316,-0.8652164149268737
195,691,2,5.4011307411432385,17.70460979562076,0.5239928305697406,-0.7694247140856171
196,692,2,5.362627836336786,17.860866541221476,1.109440091332245,-0.6128911225035734
197,693,2,5.222416580085534,18.039932843787227,1.1626807926424299,-0.021862957367459662
198,694,2,5.1763468079690815,18.16035054061613,1.35907204647931,0.22662906376638864
199,695,2,5.305647840594038,18.594542265771185,1.5855616059540796,0.35617860519858163
200,696,2,5.417543622039912,18.5249307736531,1.715899724901786,0.30737764458398864
201,697,2,5.386080933494616,18.626532230065255,1.7405802728174997,0.3808209903391914
202,698,2,5.544530865485845,18.87324577588867,1.9960923539665718,0.3384960704898625
203,699,2,5.522913166659578,18.907787915367987,1.9716522297129648,0.26376965238001027
204,948,3,6.165676098175778,13.288965971979781,0.3008612548585297,0.43321960635134776
205,949,3,6.085419394609894,13.469449818006192,0.6063781327884933,0.7504838022096163
206,950,3,6.195971698308032,13.484724342543133,0.38845245234600034,0.6624185558242283
207,951,3,6.517997206097966,13.399356558754572,0.4936316458292124,0.5602005482778063
208,952,3,6.146819682087368,13.709661995602742,0.8045017755032591,0.5968655878793682
209,953,3,6.433226105738389,13.856095279057463,0.9778495695833453,0.3205328074953231
210,954,3,6.359156168460232,13.81421389062153,0.8922858002316484,0.3191176859411312
211,955,3,6.4375060586420645,13.890886262510037,1.1469885891593161,0.5067733476971636
212,956,3,6.29214534158866,13.949084733112825,0.9986766475557091,0.7373167582466815
213,957,3,6.669900353480667,14.085924606737622,0.9781876022076027,0.876474850641559
214,958,3,6.66465789165947,14.094970146987388,0.942338565595059,1.0569380632308816
215,959,3,6.798152976582635,14.212808370371894,0.8825331998649221,1.320009373196376
216,960,3,7.299432382488803,14.372633608833702,0.7939991415264247,1.1638862283174876
217,961,3,7.157468023074757,14.502112532476659,1.1599866584737728,1.11281242810438
218,962,3,7.443007847191924,14.493904685772582,1.2920572241739672,0.7541069088018374
219,963,3,7.357071081994335,14.780032312989116,1.171712718305379,0.6965791565077548
220,964,3,7.352510220393537,14.905615937170202,1.3524720366381162,0.4310099604836882
221,965,3,7.408195873472922,14.769089112869917,1.3608876190512345,0.5256168216418878
222,966,3,7.378422687025753,15.035417699035722,1.6774572800974654,0.5505122715717778
223,967,3,7.613217918190625,15.211308962205011,1.3064733651508778,0.5495045309709288
224,968,3,7.355125154749172,15.291990453935355,1.352391220427785,0.30488028986229165
225,969,3,7.4178348705667965,15.40660079249305,1.5924086279728555,0.06732706320935383
226,970,3,7.705771902928407,15.563601505587823,1.678257441187582,0.10988157826720302
227,971,3,7.553871029176399,15.918491156195186,1.5374589610989917,-0.0877882542364782
228,972,3,7.51089290589692,16.03537322290379,1.6402145582440917,-0.04596958676467422
229,973,3,7.599363710842486,16.120067062671247,1.6263818837273296,0.015477678199692107
230,974,3,7.494827565380946,16.34551303551975,1.6112925292122096,0.11999928731558132
231,975,3,7.485530291584488,16.442711213407826,1.6112886460620648,0.0789258695825542
232,976,3,7.654573859192046,16.56066095070176,1.6952089856392123,0.036471175332925015
233,977,3,7.581388159441119,16.86346117722375,1.4768469904414099,0.05039553549761524
234,978,3,7.586744040603532,16.951853092901978,1.512334980371479,0.032574439509589895
235,979,3,7.70064703627425,17.19098728620608,1.408233423421725,0.05118278110979213
236,980,3,7.634179963821993,17.20835980525635,1.3888013538264483,0.15200831204766221
237,981,3,7.586469084526474,17.32925270092047,1.2098203445691005,0.40995056928586626
238,982,3,7.749923455687698,17.423367443764242,0.814347449874143,0.6063690247475002
239,983,3,7.757726094313716,17.660901348044998,0.8093306986947659,0.5879379018559875
240,984,3,7.713850429341284,17.454142138580796,0.7686803840390449,0.8027710017600509
241,985,3,7.830040213134694,17.504719577055756,0.3986202952750887,1.0707295317379815
242,986,3,7.9697014693289265,17.63194173980081,0.5046920755279475,1.629892486144109
243,987,3,8.335221068080706,17.65852757142487,0.045248035764234876,1.8800158513707343
244,988,3,8.351204057344141,17.781641821888787,0.0007646979239767336,1.5794978600110297
245,989,3,8.576308649078744,17.507338584427092,-0.1124117164897124,1.3071957527776688
246,990,3,8.572308786070865,17.68047461138054,-0.2627497031523434,0.9584598969794627
247,991,3,8.649656097466496,17.780986689369797,-0.38370234383922175,0.7624916591943125
248,992,3,8.79887997897731,17.56487843444734,-0.09362208192525015,0.6886651986847664
249,993,3,8.862644947965643,17.620428701643363,-0.06697241251339038,0.6078525043597052
250,994,3,8.978692050930809,17.67005835154329,-0.2078097502913429,0.5768473749770416
251,995,3,9.235926891688571,17.524012172432805,-0.17152055467088878,0.508838776299291
252,996,3,9.018663874076067,17.54302747671992,-0.18490671312558443,0.5285919334701602
253,997,3,9.174450144680703,17.407037510134973,-0.3357930481815736,0.18969876011040282
254,998,3,8.921821526541908,17.30039482370548,-0.32548900358257576,0.06298065918124728
255,999,3,9.000083435459189,17.574877803398145,-0.3331220619294294,0.002549405722159089
256,1000,3,9.118261451726683,17.452186261357085,-0.1415712083174335,-0.05489827981875224
257,1001,3,8.98920527959431,17.253897999041644,-0.48532090085790935,-0.42129703812263286
258,1002,3,9.159541873918384,17.12741994560704,-0.2025990993587148,-0.4332901030841848
259,1003,3,8.825042707468468,17.150955799996108,-0.16575131138821178,-0.5394469557509545
260,1004,3,8.749218902265893,17.42655348370845,-0.09687228298289977,-0.6757606211574214
261,1005,3,8.892620207679633,17.31302727124625,0.023122334130706936,-0.48776085851375417
262,1006,3,8.986256346447863,17.246669270511497,0.16734582900248174,-0.10353897557633562
263,1007,3,8.862846426596013,17.28455543215714,-0.023122847803393985,-0.0753695573027052
264,1008,3,8.851006544119942,17.255291556445467,-0.08755341927943547,-0.04251647138343477
265,1009,3,8.759357429245359,17.33827625998111,-0.006991089028317826,0.10203201979295465
266,1010,3,8.893514174965047,17.409968608042742,0.07773678727862111,0.286235669275549
267,1011,3,9.025425215313831,17.24380028144618,-0.088891432962656,-0.1181915443529622
268,1012,3,8.837780169543642,17.270879018914183,-0.028756772279103737,-0.17623409196852172
269,1013,3,8.8936403440885,17.338432083226945,-0.2101461390607815,0.29869280737129345
270,1014,3,8.851448747955619,17.2657687183169,0.08181777251014072,-0.05812528213708195
271,1015,3,8.860006759377276,17.39440609878835,-0.11517267849042115,0.1733535583820187
272,1016,3,8.909320351618842,17.37316295086509,-0.1149612899474264,0.09793503905908174
273,1017,3,9.052696190987707,17.242855188930516,0.011172517470903115,0.09590038597781889
274,1018,3,9.011444700845438,17.28484011596158,-0.04573749723528206,0.25579425036706077
275,1019,3,8.821724207806534,17.29771394224023,-0.29134768885413687,0.2370447513316488
276,1020,3,8.885481225016923,17.295563464658876,-0.11007185494273047,0.3277981330387801
277,1021,3,8.889912560135219,17.175851093004173,-0.2538979517065154,0.2165817294020887
278,1022,3,8.959252383324625,17.187428840969762,-0.4260876515463354,0.14214477757958732
279,1023,3,9.073926781028133,16.940094114058862,-0.5748121889247637,0.07365346457658464
280,1024,3,9.02039732979649,17.076915687416175,-0.5276650699302365,0.13719037058029915
281,1025,3,8.749430440442254,16.951757069698314,-0.6245699066320897,0.01793277483884123
282,1026,3,8.786362492949456,16.809779530182407,-0.6030365217623426,-0.16174230513330176
283,1027,3,8.674286657283808,16.685661964305496,-0.5119202577875489,-0.057819731234866695
284,1028,3,8.968212211791807,16.839804050409914,-0.49625522939280714,-0.23266956760087212
285,1029,3,9.019379679385972,16.723608363253625,-0.5797727317207659,-0.19451376290164787
286,1030,3,8.826698400512232,16.597577058950947,-0.546102950042805,-0.28603428247409046
287,1031,3,8.785415996260564,16.6867244971763,-0.4127926235808085,-0.08876797941013369
288,1032,3,8.807065533609702,16.490867617773905,-0.7943291926957463,-0.2515159112376868
289,1033,3,8.801265920923846,16.435288344814506,-0.7211394059502052,-0.34589648283139823
290,1034,3,9.02139518554287,16.418023269905095,-0.8213338579458314,-0.19834380379661484
291,1035,3,8.679539411462695,16.340898220183398,-0.5408614042625925,-0.3648484403066765
292,1036,3,8.709197279718706,16.393366229690898,-0.586648737263052,-0.4554349211670353
293,1037,3,8.76677057758904,16.312458364787975,-0.6383420127296899,-0.7499126965405061
294,1038,3,8.431675444895529,16.294279720315068,-0.6333378606463634,-0.8961184715829321
295,1039,3,8.476792713620155,16.2057892342374,-0.23365094211359555,-0.8194430232829178
296,1040,3,8.36665575361655,16.100314324735788,-0.09677051178577056,-0.875051033532126
297,1041,3,8.25149231990468,16.28321595875781,0.21007518549252724,-0.8571886378751211
298,1042,3,8.283817461493685,15.962930220617729,0.056887505005382186,-0.4749886906856783
299,1043,3,8.3092813298481,16.231297941246673,0.407057229404592,-0.12703299109568306
300,1044,3,8.25039012335964,16.106828979563794,0.32838697359236196,0.065809414192701
301,1045,3,8.281116143753009,16.24416395877676,0.1754882528770365,0.6528572682894969
302,1046,3,8.260851550417138,16.34534940470326,0.48923901143898907,0.7676217413143392
303,1047,3,8.442400923583188,16.319059984334018,0.23733497784229812,0.7764538520560744
304,1048,3,8.532856536455212,16.245966220547793,0.02467621111557121,1.0534104587314015
305,1049,3,8.50388625074317,16.226419469066474,-0.01173027679327894,1.1339676688102507
306,1298,4,6.609922877459675,17.670131575732047,-0.9868226106175662,0.1661840623175898
307,1299,4,6.478859947846626,17.578432467990936,-0.9398860839373931,0.21210794481287973
308,1300,4,6.396315711489481,17.57668934545149,-1.1874085263761684,0.2659550730724121
309,1301,4,6.701270932237827,17.380706577929935,-1.018440047414437,0.47378260316251664
310,1302,4,6.642451319408858,17.293555932580183,-1.18184418192737,0.597273937340572
311,1303,4,6.7108470142142504,17.355300238508743,-1.1758239789922948,0.5880568430593758
312,1304,4,6.831553224092566,16.972782259351863,-1.0941010342688247,0.5339882436521033
313,1305,4,6.996568010973975,17.058116568950876,-1.441722227627759,0.4340543801389246
314,1306,4,6.939193876899911,16.814052435847543,-1.3379820165186664,0.25539312801514885
315,1307,4,6.884055194809048,16.760541842024878,-1.1777850445255347,0.3082502022046619
316,1308,4,6.820660525515621,16.796725450597783,-1.2778218113781028,0.16940077936073794
317,1309,4,7.042375968245228,16.352871213078284,-1.3829809408031881,-0.20121472531864126
318,1310,4,6.74271728441331,16.442986106348492,-1.13654238433331,-0.4325793585325678
319,1311,4,6.867110833911447,16.24724160732438,-1.0408910190813885,-0.47395434274818354
320,1312,4,6.750372149864036,16.203303945014536,-1.1673297076787588,-0.6834798597076899
321,1313,4,6.61318663285068,16.073957480178148,-0.9506510143487116,-0.6761362898983676
322,1314,4,6.494665896462141,15.773546791078985,-0.947115251390042,-0.9165096213623587
323,1315,4,6.625067696733143,15.839145781354585,-0.8576878885799848,-0.6376702583766793
324,1316,4,6.524312881858837,15.760920166842002,-0.8965251591619413,-0.4315418565368181
325,1317,4,6.559985774420574,15.606034398903287,-0.6163424605962977,-0.6587959459249184
326,1318,4,6.582144199501731,15.541839651234767,-0.6271563321726377,-0.2858136595390932
327,1319,4,6.52718355433349,15.532603282610637,-0.5120596502850379,-0.14105375302124618
328,1320,4,6.2500307703545674,15.418630952375636,-0.3082699909972828,-0.3447448001862588
329,1321,4,6.308454257118977,15.518371530819909,-0.4927633328305887,-0.22020983993836238
330,1322,4,6.26141452646631,15.598747835369878,-0.2800568119117423,-0.5611765351496121
331,1323,4,6.063035941149311,15.434647889949922,-0.35414982029563763,-0.610798834530467
332,1324,4,5.997673594592369,15.523057785033165,-0.2209697390329559,-0.7859619781791807
333,1325,4,5.952648288097316,15.372138689917456,-0.02068681795972499,-0.8895621005204657
334,1326,4,5.761025608138156,15.362938164419399,-0.17824999106425155,-1.0443631992751177
335,1327,4,5.726751807700487,15.407830594374216,-0.1337426418597319,-0.6943341009068721
336,1328,4,6.062612747005729,15.295883646086347,-0.030618599807696892,-0.49971256107690576
